0,0,1.04816301155435e-21,4290510235109.46,2.86721558665311e-66,0,0,0,0,0
0,9.99434339311222e-286,11701824421.7334,2.21797151368205e-15,6.67872653059717e-188,0,0,0,0,0
0,0,0,0,0,2.25762960942324e-31,7496714.87935446,573041749906.292,10229328.2078576,0.111241701670248
0,0,0,0,1.04970200162048e-120,6642093049230.29,4.41720146416932e-05,2.26118918748947e-37,2.68939388416564e-63,1.69942830343969e-88
0,0,0,0,1.42972078213055e-241,4.46781658756909e-09,529741456596.442,36916.2044427568,7.11873546567825e-08,1.42992209850753e-21
0,0,1.04861991265501e-88,7.08677926701547e-08,8.68028494378262e-11,1.16036359692823e-247,0,0,0,0
0,0,0,0,2.44972266263513e-259,1.42152916834341e-14,406172497130.874,366409794.789915,0.272412518832909,9.54375944914022e-13
0,0,0,0,3.77919499241182e-253,3.6552863117428e-13,60278466270.3223,929498.483772727,5.19033182599647e-05,1.9179679426844e-17
0,0,4.99230102224607e-52,16589853.8783488,7.11038100633837e-32,0,0,0,0,0
0,1.85579751342875e-154,0.0011215077735996,3.69076577969576e-75,0,0,0,0,0,0
